,Job_Title,Company,Link,Description,Date Posted,Country,State,City,Zip,Remote
55,Senior Software Engineer...,CareFirst,https://www.dice.com/jobs/detail/Senior-Software-Engineer-%28Confluent-Cloud-%26%2347-Kafka%29-%26%2345-Remote-CareFirst-Owings-Mills-MD-21117/10233586/17726%26%23451A,"Resp & Qualifications PURPOSE:Performs complex analysis, design, development, testing, and debugging of computer software ranging from operating system architecture integration and software design to selection of computer systems, language, and/or equipment. Designs, develops/codes, tests, and documents critical and complex application programs for computer systems. Works with appropriate stakeholders to define system scope and objectives and establish baselines. Establishes project standards and processes. Breaks down software requirements and creates highly complex systems.ESSENTIAL FUNCTIONS:Perform technical detail design, coding, testing of applications. Serves as subject matter expert for both customer and internal discussions related to maintaining and enhancing existing software systems. Develop and/or analyze interface design documentation. Comply with hardware and software systems standards and procedures. Deliver large systems for tens of thousands of users. Comply with code quality, migration and dev/ops standards and policies.Performs software analysis, including requirements and uses case development and design. Implements and documents source code to design specifications. Performs software testing including developing and running automated unit tests, drafting, and executing structured automated test cases. Compile, assess, and report data results from software testing and analysis.Develops software solutions for enterprise environments and other technologies. Analyzes and implements functional and non-functional (e.g. performance, availability) requirements and designs, implements, and tests software. Performs operations & maintenance (O&M) of existing systems. Identifies areas for improvement and streamlining. Demonstrated experience with front-end and back-end programing and integration frameworks and tools. Assist in the estimation of development of application features.Provides direct technical support for high level, high visibility and critical trouble calls for supported applications. Works with cross functional teams to develop highly reliable software that runs at scale. Provides recommendations to infuse new technology. Extend open-source libraries and systems as necessary to meet the needs of the team. Play a crucial role in product scoping and roadmap / architecture discussions. Continually evaluate emerging technologies to identify opportunities, trends, and best practices. Mentoring of junior software engineers.SUPERVISORY RESPONSIBILITY:Position does not have direct reports but is expected to assist in guiding and mentoring less experienced staff. May lead a team of matrixed resources.QUALIFICATIONS:Education Level:Bachelor's Degree inInformation Technology or Computer Science OR inlieu of a Bachelor's degree, an additional 4 years of relevant work experience is required in addition to the required work experience.Experience:5 years experience with software development, basic coding and compilation, software architecture/design, user requirements definition and software specification development.Required:Strong Confluent Platform & Confluent Cloud experience.Strong experience in Kafka Connect(Standalone & Distributed) with SMT,Custom Connector Architecture and implementation, Security, Monitoring & custom Provider for credentials.Strong KSQLDB knowledge with custom UDF.Strong C3 and Replicator(Active-Active) Knowledge.Strong Knowledge in Creating Kafka Consumer,Producer & Stream applications.Strong experience in building CI/CD pipeline using Confluent CloudCLI.Experience with Spring related technologies such as Spring Core, Spring Boot, Spring MVC, and Spring Integration.Experience in developing REST and SOAP APIs.Experience with iterative and incremental development on product-focused teams practicing code reviews.Excellent verbal and written communication skills and ability to effectively communicate and translate feedback, needs and solutions.Ability to lead in an Agile environment.Experience in production support that has high visibility/SLA's.Strong teamwork focus and the ability to foster collaboration within and across teams.Creative problem-solving skills that deliver elegant solutions to complex issues.Preferred Qualifications:Implementation Knowledge for following connectors:File Pulse ConnectorS3 Connector (Sink & Source)SalesForce connectorSnowFlake ConnectorJDBC Connector(Sink and Source)Debizum CDC ConnectorsOracle CDC ConnectorAzure Blob connectorJava knowledge with Kafka custom connector implementation.Knowledge of real time data pipelines by developing Kafka producers and streaming applications for consuming.Implement to reprocess the failure messages in Kafka using offset.Knowledge of consumer group lags from Kafka using their API.Knowledge of Spring Kafka API calls to process the messages smoothly on Kafka Cluster setup with state store, Processer API with Kafka Streams, KTable.Knowledge of AWS Lambda functions.Implementation Knowledge about Confluent Platform Ansible script.Knowledge of AWS MSK implementation.Knowledge on ELK and Splunk with notification and Alert modules.Experience on Confluent Cloud CLI to create Service Account, Topic and ACL attachment .Responsible to maintain appropriate documentation with code.Responsible to create custom Transformation for Connect.Responsible to create custom UDFs for KSQL and create Testing modules for each.Responsible to configure monitoring features in Connect, KSQL, C3 & Replicator.Responsible to integrate and monitor Confluent cloud metrics API with on-prem monitoring solutions.Knowledge, Skills and Abilities (KSAs)Ability to communicate technical requirements to all levels of expertise.Proficient in establishing and maintaining good working relationships.Knowledge and understanding of software development life cycle (SDLC).Proficient with integrating complex and/or existing systems.Knowledge of programming languages (e.g. JavaScript, C, Python, etc.).Excellent communication skills both written and verbal.Knowledge of cloud technologies (e.g. AWS, Azure)with understanding of:Azure ADLSAzure Event HubAzure Elastic Cloud ServicesAzure FunctionsKnowledge of database technologies (e.g. cloud, SQL, Oracle, Mongo DB, PostgreSQL, etc.).Fundamental knowledge of software engineers’ best practices, agile methodologies, CI/CD pipelines.Knowledge of test-first practices including Test-Driven Development (TDD) for unit tests and Behavior-Driven Development (BDD) for automated acceptance tests.Strong experience with Deployment/Continuous Integration/ Continuous Testing/ Continuous Delivery processes and tools and have expertise in CI/CD tools and framework.Knowledge of Code quality and promotion practices.Department Department:Equal Employment Opportunity CareFirst BlueCross BlueShield is an Equal Opportunity (EEO) employer. It is the policy of theCompany to provide equal employment opportunities to allqualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, protected veteran or disabled status, or genetic information.Hire Range Disclaimer Actual salary will be based on relevant job experience and work history.Where To Apply Please visit our website to apply: Federal Disc/Physical Demand Note: The incumbent is required to immediately disclose any debarment, exclusion, or other event that makes him/her ineligible to perform work directly or indirectly on Federal health care programs.PHYSICAL DEMANDS:The associate is primarily seated while performing the duties of the position. Occasional walking or standing is required. The hands are regularly used to write, type, key and handle or feel small controls and objects. The associate must frequently talk and hear. Weights up to 25 pounds are occasionally lifted.Sponsorship in US Must be eligible to work in the U.S. without Sponsorship #LI-LD1    Report this jobDice Id: 10233586Position Id: 17726-1A",2023-01-10T13:01:58.000Z,Owings Mills,MD,Owings Mills,21117,False
56,Senior Software Engineer,American Association Of Motor Vehicle Admin.,https://www.dice.com/jobs/detail/Senior-Software-Engineer-American-Association-Of-Motor-Vehicle-Admin.-Arlington-VA-22201/RTX117de3/7236315,"We are looking for a Senior Software Engineer who can handle a fast, scalable, problem-solving software environment. You will be solving problems of scale and flexibility that most engineers never see, building a product capable of serving our customers in ways you never imagined. Your scope extends from the high-performance data layer to a complex business layer. This position requires the mental agility to jump from the deep code-level view to big picture view and back into code view.You will design and develop systems that let our customers run millions of transactions daily. The design decisions and judgment calls you make will impact millions of indirect customers in North American and US territories. What you'll be doing: Create designs, code, tests in-line with approved architecture and engineering processes and best practices.Manage availability, latency, scalability by engineering reliability into software and systemsReview and influence ongoing design, architecture, standards and methods for engineering services and systems.Identify and resolve production issues as neededRespond to and resolve emergent problems; write software and build automation to prevent problem recurrenceInnovate and Mentor junior software engineers   Must have skills:   MS or BS degree in Computer Science or related field/degree plus 7 years of relevant experience.Experience building high-volume and critical production service environmentFluency in C#; and core .Net featuresTechnical expertise in building and tuning multi-threaded high-performance .NET applications. Strong server-side development skills designing and developing high traffic applications in a fast-paced environmentAt least 5+ years of hands-on development experience as a developer or technical team lead building applications using the .NET Framework, C#, Visual Studio 2015 and 2017Experience with agile development and scrum methodologiesMust have working knowledge and experience of Entity Framework or nHibernateMust have working experience with features in .Net 4.0 such as LINQ, and TPL   Desired Skills:   3+ years of development experience building integration solutions using web services and APIs built with WCF, WSDL, SOAP and REST.4+ years of experience building high-performance SQL Server database applications using ADO.NET or Entity FrameworkKnowledge and experience with Microsoft Azure, cloud development and DevOps technologies.Experience with design patterns, system architectural concepts and frameworks and a strong understanding of object-oriented principles – interface driven programming, dependency injection, etc.Extensive experience in unit testing and producing unit testable design and code.Experience in building interactive user interface applications using ASP.NET WebForms or MVC, HTML, CSS.Disclaimer Statement: The preceding job description has been written to reflect management’s assignment of essential functions. It does not prescribe or restrict the tasks that may be assigned.AAMVA is an Equal Opportunity Employer—M/F/D/V    Report this jobDice Id: RTX117de3Position Id: 7236315",2021-12-10T18:59:30.000Z,Arlington,VA,Arlington,22201,True
57,Sr. GO Software Engineer,Experient Group,https://www.dice.com/jobs/detail/Sr.-GO-Software-Engineer-Experient-Group-Atlanta-GA-30308/10192668/7810789,"Senior Golang Software EngineerWork With USAt Experient Group, we value community, collaboration, and people who are willing to roll up their sleeves to get the job done. While functional and technical skills are critical, we place a priority on hiring people who match our values. Our philosophy is simple: we attract and hire talented people, then provide them with a supportive community, career opportunities, and guidance from our experienced leadership so they can thrive. In short, we strive to serve our people better than anyone else.What You'll DoThis engineer will assist in development and support of integrations between national third party delivery partners and one of the premier Quick Service Restaurants in the countryWork as part of a highly skilled agile pod using leading edge technologies such as Golang, AWS (S3, DynamoDB, and Lambda), and DatadogBoost team velocity by developing and implementing quality code in line with acceptance criteria and definition of doneEstimate and break down user stories or tasksCoach and guide junior software engineersAssist production support team and trouble shoot more complex issuesActively participate in sprint ceremoniesWhat You'll Bring10+ years of software engineering experience,5+ years of Golang (Go) experienceStrong analytical, problem-solving, and interpersonal communication skills, while working independentlyInteract day to day with external clientsStrong, collaborative team playerExperience supporting software applicationsExperience with cloud technologiesSelf-starter with an eagerness to learn new thingsInterest in DevOps and technical applications such as AWS, DataDog, Opsgenie, etc.Programming knowledge in python is a plusExperience with JIRA is a plusExperience with the QSR industry is a plusConsulting experienceAbout UsExperient Group is an Atlanta-based business + IT consultancy that offers flexible and innovative solutions tailored to our clients' business environment, culture and budget. We don't assume anything - we set out to continually prove ourselves by going above and beyond in every client engagement. We work collaboratively to understand our clients' business and provide guidance that enables them to achieve results. Experient Group is an Equal Employment Opportunity (EEO) employer and welcomes all qualified applicants. Applicants will receive fair and impartial consideration without regard to race, color, sex, religion, national origin, age, sexual orientation, disability, veteran status, gender identity, or any other characteristic protected by law.    Report this jobDice Id: 10192668Position Id: 7810789",2023-03-14T19:29:23.000Z,Atlanta,GA,Atlanta,30308,False
58,Front End Software Engineer...,Omics Data Automation,https://www.dice.com/jobs/detail/Front-End-Software-Engineer-%28Angular-or-React-or-Vue%29-Omics-Data-Automation-Beaverton-OR-97003/91138087/7792762,"Omics Data Automation (ODA) is currently seeking a Front-End Software Engineer in the Beaverton Oregon location or Remote. ODA is an early, commercial stage, venture backed software company led by investments from Transformation Capital and Generator Ventures.This is a bonus eligible position and equity in the company!In order to fulfill this vision, ODA, has created a distributed framework for integrating genomic information with imaging, pathology and clinical history to inform treatment options and accelerate research. Our framework solution, comprised of multiple data stores for healthcare information, allows for the ingestion, aggregation, harmonization, and analysis of multimodal healthcare data at scale and with efficiency heretofore unachieved in industry. We couple this technology with a suite of proprietary data analysis and visualization tools, MyPatient360, a unique federated learning module and, soon, next generation, explainable, Causal AI.We are seeking an experienced software developer who thrives in a fun, fast-paced, changing start-up environment to join our team, if you have experience with React, Angular or Vue and wants to take your career to the next level we would like to speak to you!  Please apply! As a Front-End Software Engineer, you will:Create secure, reliable, scalable software systems that improve outcomes, reduce cost, or expand access to precision medicine.Preference will be given to applicants with experience in medical or other highly regulated fields.Implement software unit, integration, scalability and security tests to ensure adequate code quality and robustness.Collaborate with other team members in the Agile development process. Work with product managers and scrum-leaders in providing time estimates. Work collaboratively with other developers to meet shared objectives.Document, review and collaborate with the QA team to ensure proper quality and operation of the implemented solutions.Work with the DevOps team to package and deploy software into cloud environments.Research and practice new software development methodologies to grow and develop programming skillsActively participates with leadership in running the business effectively and profitably.Work both in team environments and as an individual contributorOther duties as assignedCarries out duties in compliance with established business policies.Basic Qualifications:A Bachelor’s degree (B.A. or B.S.) in Computer Science, Engineering or other tech related discipline or experience may be considered in lieu of educational requirements.3 Years of experience in software developmentExperience with a modern front-end framework such as React, Angular, or VueKnowledge of software engineering best practices including coding standards, code reviews, source control management, build processes, testing and monitoring.Web markup, including HTML5, CSS3 Preferred Qualifications:Preference will be given to applicants with experience in medical or other highly regulated fields.Knowledge of Microsoft Office, Slack, and other business programsTypescript experience BenefitsAt ODA we strive to ensure that our team, their families, and their loved ones are taken care of so that our people can do the best work of their lives. Our benefits are focused on our team’s physical, financial, and emotional well-being. To this end, we provide healthcare benefits including vision and dental, as well as retirement, PTO, family leave and many other options to support our team. We believe firmly in everyone’s right to express their authentic self. We strive to show compassion and caring for others throughout their work experience with us.    Report this jobDice Id: 91138087Position Id: 7792762",2023-03-01T19:02:00.000Z,Beaverton,OR,Beaverton,97003,True
59,Software Engineer,CJ SoSe,https://www.dice.com/jobs/detail/Software-Engineer-source-Annapolis-Junction-MD-20701/source/1000,"Prodigy One, LLC, a software engineering and consulting firm providing more than 45 years of service to state and federal customers’ is looking an experienced Software Engineer.With an ever-evolving tech landscape, software engineers must constantly adapt and learn new skills to stay ahead. It's a challenging and rewarding career that offers endless opportunities to make an impact on the world.  On this project you will be performing as part of an Agile Software Development team using Jira for requirements tracking in support of our client. The team’s responsibilities revolve around using new technologies to ensure the compliance of interactions and accesses between various enterprise systems. The Software Engineer, working closely within this 12-person team will learn from and share knowledge with this inquisitive, fun, and hardworking team.Title: Software EngineerLocation: Annapolis Junction, MDTerms: Full-time – excellent pay and benefitsSchedule: On-site ***Active TS/SCI w/ Full Scope Poly Clearance is a must***Requirements:Bachelor’s degree and  7 years’ experience as a Software Engineer; 4 additional years may be substituted for degree.Experience with UI technologiesmodern JavaScript Frameworks (React or Vue preferred)node/npmwebpackJest testingExperience with middle-tier technologiesREST service developmentJava (Spring, Java Design Patterns)Mavenintegration with web services and databasesgood understanding of object-oriented design principlesDesired Skills:experience with software CM and CI solutions such as Git and Jenkinsexperience with automated testing technologies and techniquesexperience with UI testing (e.g., Selenium)experience with integration testingexperience with load testing (e.g., JMeter)Prodigy One, LLC, a software engineering and consulting firm providing more than 45 years of service to state and federal customers.  By combining unparalleled experience and capabilities, our company provides big data, cloud development, and enterprise management solutions. We are focused on product usability and end user presentation to help our customers make the best decisions possible. Given our length of service in the industry, Prodigy One knows the importance of a competitive salary and benefits package. That's why our total compensation package can be tailored to meet employees’ personal needs.     Report this jobDice Id: sourcePosition Id: 1000",2023-03-15T13:58:54.000Z,Annapolis Junction,MD,Annapolis Junction,20701,False
60,Senior Software Developer,,https://www.dice.com/jobs/detail/Senior-Software-Developer-Halliburton-Houston-TX-77001/RTX1733ae/1740,"Halliburton has immediate opportunity for a Senior Software Developer located in Houston, Texas. This is an onsite position with a potential hybrid option after 6 months of employment. This is an exciting opportunity to join their Software Development team! The ideal candidate will have strong experience with C# and .Net. Candidate should have experience working on technical software projects.Essential Duties and Responsibilities:Software development experience in object-oriented design, traditional design patterns usage in mid-to-large size applications.Experience with Domain Driven Design in development.Must understand the need for and be willing to develop unit and integration tests.Experience with unit testing in application development.Excellent analytical, problem solving, and debugging skillsIntimately familiar with Microsoft .Net Framework and .Net Core, and experience with Microsoft Visual Studio.Experience/familiarity with Message QueuingGeneral understanding of Asynchronous programming, event driven techniques using .Net framework Qualifications:Bachelor's Degree in Computer Science/related fieldMinimum of 4 years related experienceMinimum of 3 years of experience with C#Through 8 years of software development experienceExperience with ASP.NetPreviously worked on technical projectsDesired Qualifications:Experience with Scientific/Engineering applications developmentExperience with a NoSQL databaseExperience with microservicesWeb development, preferably AngularOil and Gas experience including drilling or geological related applications developmentExperience in agile/scrum teams preferably using Azure DevOps About Company:Founded in 1919, Halliburton is one of the world's largest providers of products and services to the energy industry. With more than 45,000 employees, representing 130 nationalities in more than 80 countries, the company helps its customers maximize value throughout the lifecycle of the reservoir - from locating hydrocarbons and managing geological data, to drilling and formation evaluation, well construction and completion, and optimizing production throughout the life of the asset.    Report this jobDice Id: RTX1733aePosition Id: 1740",2023-02-13T17:12:04.000Z,Houston,TX,Houston,77001,False
61,Staff Software Engineer,The Home Depot,https://www.dice.com/jobs/detail/Staff-Software-Engineer-The-Home-Depot---/10112608/7780242,"
Position Purpose:Over the next few years, we will be migrating all our financial systems to S/4 HANA and this will be one of the largest tech finance transformations. The initiative is powered by the latest SAP Activate methodology blended with an agile realization and support phase.  As a member of the team, you will leverage SAP technologies and collaborate with a group of industry experts to advance this company-wide transformation. This position requires experience in architecting, designing, developing, and supporting SAP solutions leveraging SAP Fiori/UI5 in the Finance domain, specifically in the areas P2P, O2C and R2R.As a Staff Software Engineer, you will be a core player on the product team and are expected to build and grow the skillsets of the more junior Engineers.Key Responsibilities:50% Delivery and Execution – Develops, tests, deploys, and maintains software, with a clear understanding of the value the software is to provide; Takes a broad view when approaching issues; using a global lens; Consistently achieves results, even under tough circumstances; Develops test suites (functional, destructive, etc) to enable success, rapid deployment of code to production; Takes on new opportunities and tough challenges with a sense of urgency, high energy and enthusiasm; Consistently achieves results, even under tough circumstances10% Learns and Grows – Actively seeks ways to grow and be challenged using both formal and informal development channels; Learns through successful and failed experiment when tackling new problems20% Plans and Aligns – Creates new and better ways for the organization to be successful; Delivers multi-mode communications that convey a clear understanding of the unique needs of different audiences; Works the Product Team to ensure user stories are developer ready, easy to understand and testable; Collaborates with other team members in agile processes; Relates openly and comfortably with diverse groups of people; Adapts approach and demeanor in real time to match the shifting demands of different situations20% Supports and Enables – Fields questions from product and engineering teams; Helps grow junior engineers by providing guidance on modern software development frameworks, and leading technical discussions; Notes gaps on the team and provides suggestions for changes to make the team more productiveMinimum Qualifications:Must be eighteen years of age or older.Must be legally permitted to work in the United States.Preferred Qualifications:5 years of relevant work experienceMin 5 years of development experience in SAPUI5 FioriGood knowledge of HTML5, CSS, Java scriptExperience with SAP Fiori ElementsProficient in ABAP/OO, ABAP CDS Views, Annotations, ODataWrite efficient and high-quality codeExperience in setting up Fiori best practices and making sure application architecture and design is following best practicesGood working knowledge and understanding P2P, O2C and R2R spaces.Good understanding of software development lifecycles (i.e. Waterfall, SAP Activate, Agile)Experience handling production support incidents and helping various teams trouble shoot and perform root cause analysisCertification in Fiori Application Development on SAP S/4 HANA would be added advantageStrong ability to handle complex work assignments in a highly matrixed organizationStrong verbal and written communication skillsProactivity work various teams across development, functional, data, testing, change management and Infrastructure/Basis teamMinimum Education:The knowledge, skills and abilities typically acquired through the completion of a bachelor’s degree program or equivalent degree in a field of study related to the job.Preferred Education:No additional educationMinimum Years of Work Experience:5Preferred Years of Work Experience:No additional years of experienceMinimum Leadership Experience:NonePreferred Leadership Experience:NoneCertifications:NoneCompetencies:Global PerspectiveManages AmbiguityNimble LearningSelf-DevelopmentCollaboratesCultivates InnovationSituational AdaptabilityCommunicates EffectivelyDrives ResultsInterpersonal Savvy
",2023-02-21T14:54:00Z,[''],[''],[''],[''],true
62,Senior Android Software Engineer,Life.Church,https://www.dice.com/jobs/detail/Senior-Android-Software-Engineer-Life.Church-Edmond-OK-73003/10414343/7812274,"
The YouVersion Senior Software Engineer is primarily responsible for developing software for each platform they support and will review and approve code created by junior or mid-level engineers. YouVersion was created by the local church in 2007 and remains a ministry of Life.Church today. At Life.Church, our mission is to lead people to become fully devoted followers of Christ. Our team is committed to reaching people worldwide through innovative technology. And YouVersion is one of the ways we get to do that. Life.Church is a multi-site Christian church meeting in the United States and globally at Life.Church Online.  We wholeheartedly believe a daily rhythm of seeking intimacy with God has the power to transform lives. That s why YouVersion creates biblically-based experiences that encourage and challenge people to seek God. We hope everyone in our community is on an active journey to become who God made them to be, abiding in Him, and drawing closer every day. The YouVersion Senior Software Engineer will partner with the other engineers to offer guidance on best practices, ensure development, and ensure that the team has the same technical strategy.   What You'll DoDevelop organizational software for using the appropriate tools and techniques for each platform in the span of care.Review and test existing code-base or technical integrations for various projects.Provide support to other YouVersion engineers by reviewing, testing, and approving code/software development.Collaborate with various teams and team members to determine the technical approach and to organize development plans.Evaluate the complexity of tasks and provide realistic estimates of effort and completion time.Partner with junior and mid-level engineers to offer training and guidance on best practices.Help ensure that other engineers are moving in the same technical direction.Maintain strategic outlook to plan for future development of processes.Provide technical support on escalated software issues.Research industry best practices and new technologies or tools.Skills Needed to SucceedExcellent verbal, written, and interpersonal communication skills to maintain relationships and partnerships.Maintain a systematic and organized approach to accurately, thoroughly, and timely completing assignments.Clearly explain complicated and detailed processes concisely.Ability to self-motivate, take initiative, make independent decisions, and solve problems.Ability to collaborate in a team environment and work independently.Ability to maintain composure during stressful situations.Own technical design for projects and understand and articulate the tradeoffs in creating high-quality software.High school diploma or GED.Bachelor s degree in Computer Science preferred.5+ years of related work experience.Benefits We OfferPaid parental leave, including maternity, paternity, and adoption leave.Generous employer-paid leave for the use of vacation, sick time, and other qualifying reasons. Innovative and comprehensive Medical, Dental, and Vision insurance that provides team members with useful resources and savings to navigate their holistic health. Life insurance policy provided for all staff members at 2x annual salary at no cost. Additional life insurance coverage is available to purchase. Short-Term and Long-Term disability covered at 100% for full-time qualified staff members.Comprehensive wellness and mental health benefits allow staff to proactively invest in their physical and emotional health.Generous 401(k) retirement plan allowing a team member to have up to 12.5% (including employee contribution, employer match, and employer discretionary contribution) contributed into their account in their first year. It doesn t stop there the more years on staff, the greater the investment! $160 annually in development dollars for team members to invest in their professional growth. Casual dress and work environment.Flexible work schedule.
",2023-03-15T16:24:29Z,['US'],['OK'],['Edmond'],['73003'],false
63,Senior iOS Software Engineer,Life.Church,https://www.dice.com/jobs/detail/Senior-iOS-Software-Engineer-Life.Church-Edmond-OK-73003/10414343/7812270,"
 The YouVersion Senior Software Engineer is primarily responsible   for developing software for each platform they support and will review   and approve code created by junior or mid-level engineers.   YouVersion was created by the local church in 2007 and remains a   ministry of Life.Church today. At Life.Church, our mission is to lead   people to become fully devoted followers of Christ. Our team is   committed to reaching people worldwide through innovative technology.   And YouVersion is one of the ways we get to do that. Life.Church is a   multi-site Christian church meeting in the United States and globally   at Life.Church Online.    We wholeheartedly believe a daily rhythm of seeking intimacy with   God has the power to transform lives. That s why YouVersion creates   biblically-based experiences that encourage and challenge people to   seek God. We hope everyone in our community is on an active journey to   become who God made them to be, abiding in Him, and drawing closer   every day.   The YouVersion Senior Software Engineer will partner with the other   engineers to offer guidance on best practices, ensure development, and   ensure that the team has the same technical strategy.  What You'll Do  Develop             organizational software for using the appropriate tools and             techniques for each platform in the span of care. Review and test existing code-base or technical             integrations for various projects. Provide support             to other YouVersion engineers by reviewing, testing, and             approving code/software development. Collaborate with various teams and team members to determine the technical approach and to organize development plans. Evaluate the complexity of tasks and provide realistic estimates of effort and completion time. Partner with junior and mid-level engineers to offer training and guidance on best practices. Help ensure that other engineers are moving in the same technical direction. Maintain strategic outlook to plan for future development             of processes. Provide technical support on escalated software issues. Research industry best practices and new technologies or tools.  Skills Needed to         Succeed  Excellent verbal, written, and interpersonal communication skills to maintain relationships and partnerships. Maintain a systematic and organized approach to accurately, thoroughly, and timely completing assignments. Clearly explain complicated and detailed processes concisely. Ability to self-motivate, take initiative, make independent decisions, and solve problems. Ability to collaborate in a team environment and work independently. Ability to maintain composure during stressful situations. Own technical design for projects and understand and articulate the tradeoffs in creating high-quality software. High school diploma or GED. Bachelor s degree in Computer Science preferred. 5+ years of related work experience.  Benefits We Offer  Paid parental leave, including maternity, paternity, and adoption leave. Generous employer-paid leave for the use of vacation,                 sick time, and other qualifying reasons.  Innovative and comprehensive Medical, Dental, and Vision insurance that provides team members with useful resources and savings to navigate their holistic health.  Life insurance policy provided for all staff members at 2x annual salary at no cost. Additional life insurance coverage is available to purchase.  Short-Term and Long-Term disability covered at 100% for full-time qualified staff members. Comprehensive wellness and mental health benefits allow staff to proactively invest in their physical and emotional health. Generous 401(k) retirement plan allowing a team member                 to have up to 12.5% (including employee contribution,                 employer match, and employer discretionary contribution)                 contributed into their account in their first year. It                 doesn t stop there the more years on staff, the greater                 the investment!  $160 annually in development dollars for team members                 to invest in their professional growth.  Casual dress and work environment. Flexible work schedule. 
",2023-03-15T16:24:02Z,['US'],['OK'],['Edmond'],['73003'],false
64,Software Engineer I,Ohio University,https://www.dice.com/jobs/detail/Software-Engineer-I-Ohio-University-Athens-OH-45701/RTX15b120/20165137S,"Are you a recent college graduate or someone with a technology-related background looking for an opportunity be part of a software development team? Do you want to gain experience using modern application development tools to solve actual business problems? Ohio University is looking for someone who loves coding, is results-driven, and has a desire for career growth to join the Office of Information Technology’s Software Engineering Team.You’ll be responsible for the development, enhancement, and troubleshooting of web applications, APIs, UIs, and integrations. You will have the opportunity to work with a variety of programming languages and frameworks while learning best practices, methodologies, and development tools commonly used in the industry.To be successful in this position, you’ll need to be a self-starter who is enthusiastic about writing code, learning, and solving problems. You’ll also need to have a technology-related degree that included some programming courses or real-world development experience.If you’re excited about an opportunity to start your software engineering career, then please apply to the Software Engineer I job posting at  before the posting close date!The Office of Information Technology (OIT) is seeking a Software Engineer I that will work closely with stakeholders and OIT team members to build and maintain integrations and maintain moderately complex applications in a singular area of expertise. They are responsible for prototyping and implementing solutions that meet business requirements, testing solutions, participating in project planning, gathering requirements, and providing task estimates in a single technical environment. A Software Engineer I provides production support by trouble shooting issues, implementing fixes, and performing deployments.Duties include: Maintenance – Research and identify root cause of problems, identify possible work arounds, and recommend solutions for integrations and moderately complex applications in a single technical environment or business area. Performs ongoing routine application maintenance tasks for applications and integrations in a single technical environment or business area. Provide estimates for routine maintenance tasks.Development – Works as a project team member to develop integrations and moderately complex application features to meet business requirements in a single technical or business area. Participates in project planning process and assists with the gathering of business requirements and may write functional specifications. Develops test cases, test scenarios, and scripts based upon business and technical requirements. Assists with the setup and maintenance of automated test and build environments.Release Management – Adheres to deployment standards and procedures. Validate deployments. Deploys and configures new applications, integrations, and fixes to the production environment. Documents and completes knowledge transfer to production support.Other duties as assigned.    Report this jobDice Id: RTX15b120Position Id: 20165137S",2023-02-22T21:08:57.000Z,Athens,OH,Athens,45701,False
